	MH1	MH2	MH3	MH4	MH5	MWS.H1	MWS.H2	MWS.H3	MWS.H4	MWS.H5	MWS1	MWS2	MWS3	MWS4	MWS5
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae;D_5__uncultured;__	-16.0	-16.0	-16.0	-16.0	-10.735744046203068	-16.0	-16.0	-16.0	-16.0	-16.0	-12.980585887013447	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Acidiphilium;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.364714037687712	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__Azospirillaceae;D_5__Niveispirillum;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.04828044736678	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Brevundimonas;D_6__uncultured Brevundimonas sp.	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.895296242680265	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__Caulobacter;__	-3.7788190112990874	-2.5875121082432426	-2.7064725018936677	-3.116286466362589	-3.2156710762259344	-3.753160101893538	-2.397728018612122	-4.0451566750012855	-3.4684706862787014	-7.3846842594255175	-8.457023930956435	-7.5691126106682205	-8.295892530683961	-3.214705380865961	-4.989688518978538
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__uncultured;__	-12.469980915852169	-16.0	-16.0	-16.0	-16.0	-10.892711454292332	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.166774660075802	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__Henriciella;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.52115426837615	-9.92274956528292	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__uncultured;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.364754112162035	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae;D_5__uncultured;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.07369529140493	-7.272495604310046	-9.563372841548947	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.395623386292291	-11.285319644667629	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__Micavibrionaceae;D_5__uncultured;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.195050787095987	-16.0	-16.0	-16.0	-11.658657792126085	-5.7888938185481305	-9.318260343712415	-13.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;D_5__uncultured bacterium;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.457023930956435	-9.770746471837871	-8.925942920933656	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;D_4__uncultured;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.285319644667629	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micavibrionales;__;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.535338095674868
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Parvibaculales;D_4__PS1 clade;D_5__uncultured bacterium;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.306943667166884	-16.0	-16.0	-16.0	-12.395623386292291	-16.0	-16.0	-9.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Puniceispirillales;D_4__SAR116 clade;__;__	-16.0	-16.0	-16.0	-7.9797090333949985	-7.530629616298455	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-12.507712066004078	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;__;__	-7.967480575322986	-16.0	-16.0	-16.0	-8.320706546924225	-8.975173614484305	-16.0	-7.461519571746697	-9.364714037687712	-16.0	-13.980585887013447	-12.507712066004078	-14.318260343712415	-9.098829636765398	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.858828725075119	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.821295661236489	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium;__	-9.595511797936028	-12.467478187907599	-16.0	-7.902747051580114	-8.69621568201643	-8.477673955013488	-9.013212464110174	-9.4335051955771	-16.0	-16.0	-16.0	-16.0	-16.0	-10.335868834066247	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__Methyloceanibacter;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.770746471837871	-16.0	-11.558261255402694	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;D_6__Rhizobium tropici	-2.1127954961784763	-1.962907448583189	-1.9217485543356316	-2.043797262880006	-2.277223507508199	-2.0340396786675354	-2.1428477445267693	-2.939803674855057	-2.444098468069794	-4.99480505767816	-7.893123045763108	-6.167862063119452	-5.965113518214333	-2.292255605141413	-2.2828252567030933
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;__	-10.885018415131013	-11.145550093020237	-9.46416953764396	-10.58457109155386	-16.0	-16.0	-16.0	-16.0	-8.670817165413391	-16.0	-16.0	-16.0	-16.0	-8.619661800066838	-7.558797068498857
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Cohaesibacter;D_6__uncultured bacterium	-16.0	-12.882515687186443	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.617345016215792	-7.252665432450248	-6.126890282063147	-5.5937464905924665	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium;D_6__uncultured bacterium	-8.03257560354487	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.724553977580491	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium;__	-3.529422607478255	-6.012150967603039	-7.757900740700671	-5.714206371970455	-3.2955669846457156	-6.012787906284082	-6.081230887538825	-3.6582114827517946	-7.837467034822843	-9.436772770573972	-10.52115426837615	-8.538085715047597	-10.07033283026883	-6.5582612554026944	-7.682179484004139
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Ochrobactrum;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.004661896773227	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Phyllobacterium;D_6__uncultured bacterium	-4.699592320148512	-4.230268227152577	-4.354545046469462	-3.477790073103741	-4.894441792222126	-4.2961075471357795	-4.49958874510928	-5.399235293492354	-5.209002895465099	-7.5469556883243945	-8.810660885571135	-8.070306753696778	-8.3409804202125	-2.980832427366946	-4.647184062647935
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Phyllobacterium;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.241606892618158
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Pseudahrensia;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-10.74070836084728	-16.0	-16.0	-16.0	-16.0	-16.0	-10.392234848584142	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__uncultured;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.318260343712415	-11.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.751737160796958	-16.0	-9.395623386292291	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiales Incertae Sedis;D_5__Phreatobacter;__	-8.845490050944376	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.674513295080896	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Bradyrhizobium;__	-7.6799039852264	-6.123182279991782	-5.841732331504141	-6.92160607883143	-7.247457564893585	-7.1678186924267004	-7.957359229376657	-7.758905482371268	-7.557359115630107	-9.131918189045551	-11.658657792126085	-10.770746471837871	-9.858828725075119	-6.821295661236489	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodopseudomonas;__	-4.283453947072727	-4.884395420404665	-6.930737337562886	-5.0480000749349845	-4.46479988003451	-4.941102938394612	-5.342276740279165	-4.662269699326148	-6.166774660075802	-8.131918189045551	-10.395623386292291	-9.04828044736678	-9.108806978083466	-5.422124567416666	-5.0403857606863065
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Tardiphaga;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.16760631117438
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;__;__;__	-16.0	-16.0	-16.0	-16.0	-8.657741534201795	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__HIMB11;__	-9.733015321685963	-16.0	-16.0	-16.0	-6.548117043027296	-16.0	-16.0	-16.0	-16.0	-16.0	-11.395623386292291	-10.507712066004078	-10.996332248825054	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Leisingera;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.395623386292291	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Lentibacter;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.92274956528292	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Paracoccus;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.997681309732068
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Paracoccus;__	-16.0	-16.0	-10.712097051087547	-5.94553191807691	-16.0	-16.0	-16.0	-16.0	-16.0	-11.354310610381999	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Planktomarina;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.633242948087936	-16.0	-9.236333160515333	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Pseudoruegeria;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-6.649731070876506	-9.996332248825054	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseibacterium;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.633242948087936	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseivivax;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.548982412997036	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Roseobacter;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.507712066004078	-10.996332248825054	-11.335868834066247	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Ruegeria;__	-10.148052820964807	-10.008046569270302	-16.0	-10.58457109155386	-9.998778452036861	-9.307748953571176	-10.453785055496155	-9.27596391859062	-11.452176878938051	-9.097970857122213	-4.64966900889883	-3.6843448259578424	-4.7907833376520195	-8.973298754681538	-3.172687222459271
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Silicimonas;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.280146168872356	-6.522818958394286	-10.148335342270103	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Thalassobius;__	-10.733015321685963	-11.297553186465287	-16.0	-10.847605497387654	-16.0	-6.7772342368723955	-12.261139977553759	-16.0	-12.130248784050687	-10.823795893683219	-4.2157142962773575	-8.210031517363392	-5.075086360239465	-12.558261255402694	-9.489534406061743
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-12.980585887013447	-6.691795130443049	-16.0	-11.14322375612385	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__uncultured;__	-16.0	-16.0	-16.0	-16.0	-16.0	-8.10844014534777	-16.0	-16.0	-16.0	-16.0	-16.0	-10.770746471837871	-16.0	-11.14322375612385	-7.5826438104532246
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;__;__	-8.077663493073409	-8.912889336229961	-9.011657332946454	-9.469093874133923	-7.530629616298455	-5.619692959885915	-7.390775257970355	-6.534032071531065	-9.282251877495739	-7.909525767709103	-2.2115745659164334	-2.027258432048686	-1.977575689348978	-7.683792137486554	-2.0432264750113966
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__AEGEAN-169 marine group;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.388336253960382	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Rhodospirillaceae;D_5__Candidatus Riegeria;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-7.858828725075119	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae;D_5__Terasakiella;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.092674566725234	-12.318260343712415	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__Terasakiellaceae;D_5__uncultured;D_6__uncultured alpha proteobacterium	-16.0	-16.0	-16.0	-16.0	-9.320706546924225	-16.0	-10.453785055496155	-16.0	-8.897588027260413	-16.0	-16.0	-16.0	-8.858828725075119	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodospirillales;D_4__uncultured;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.996332248825054	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Midichloriaceae;D_5__MD3-55;__	-16.0	-16.0	-9.252665432450248	-16.0	-16.0	-16.0	-6.0565688333045555	-16.0	-16.0	-16.0	-16.0	-10.633242948087936	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Rickettsiaceae;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.904571905340587
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__S25-593;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.16760631117438
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__SM2D12;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.285319644667629	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-7.548117043027296	-16.0	-16.0	-16.0	-16.0	-12.524235611824311	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade I;D_5__Clade Ia;__	-16.0	-16.0	-16.0	-16.0	-6.27631242756577	-16.0	-16.0	-9.548982412997036	-16.0	-11.939273111103155	-16.0	-11.285319644667629	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade II;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.44278403798276	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade III;__;__	-16.0	-9.338195170962633	-16.0	-8.469093874133923	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-14.092674566725234	-14.318260343712415	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Erythrobacter;__	-16.0	-16.0	-16.0	-16.0	-16.0	-8.670319032955883	-16.0	-16.0	-16.0	-16.0	-8.980585887013447	-8.538085715047597	-9.858828725075119	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium;__	-7.500354564895687	-6.21481275545735	-8.354545046469463	-7.49710825030352	-8.233243705673884	-6.040268642706189	-6.440961015138572	-8.27596391859062	-6.563433630039792	-10.823795893683219	-11.658657792126085	-11.507712066004078	-11.510905421654812	-6.651370659794177	-9.16760631117438
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium;D_6__uncultured Sphingobium sp.	-16.0	-16.0	-16.0	-10.58457109155386	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingobium;__	-16.0	-16.0	-16.0	-10.169533592275016	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;D_6__uncultured Sphingomonas sp.	-16.0	-16.0	-16.0	-16.0	-9.513351624866619	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;__	-5.303399357484227	-3.5242307920060454	-3.660888110172781	-4.313108063649485	-4.341519557659648	-4.178465936626209	-2.8083839485212656	-5.197306974715622	-4.363388640221144	-7.6294178485163675	-9.658657792126085	-8.700357143946473	-8.763671492034778	-4.753054799923667	-5.383625897490585
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;__;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-11.980585887013447	-7.902850007845216	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Thalassobaculales;D_4__Nisaeaceae;D_5__OM75 clade;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.683792137486554	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;__;__;__;__	-16.0	-11.467478187907599	-16.0	-6.21533728188814	-4.541534392637328	-16.0	-16.0	-4.959019231217513	-11.644821956880447	-16.0	-8.36587604289824	-6.477964722610025	-8.64583500174092	-6.785671751505768	-6.600791157163484
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Halobacteriovorax;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-8.936191767654995	-16.0	-12.73329784299126	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-10.81201681883083	-16.0	-16.0	-12.980585887013447	-7.492761724538106	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-12.939273111103155	-16.0	-10.633242948087936	-10.148335342270103	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__uncultured;__	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.56911261066822	-16.0	-16.0	-16.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bdellovibrionaceae;D_5__Bdellovibrio;D_6__uncultured bacterium	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-16.0	-9.457023930956435	-8.538085715047597	-16.0	-16.0	-16.0
